,ID,testfold,validationfold,exp_mean_loss,loss,accuracy,time
0,OP1,1,1,0.635304987,0.6865054368972778,0.7942000031471252,970.7344670295715
1,OP1,2,1,0.635304987,0.7004163861274719,0.7932999730110168,967.9474606513977
2,OP1,3,1,0.635304987,0.699044942855835,0.7939000129699707,1058.8762288093567
3,OP1,4,1,0.635304987,0.7744944095611572,0.7781999707221985,1058.815191745758
4,OP1,5,1,0.635304987,0.7004339098930359,0.7858999967575073,1058.3174991607666
5,OP1,1,2,0.635304987,0.7779015898704529,0.7688000202178955,972.8572382926941
6,OP1,2,2,0.635304987,0.7643950581550598,0.7718999981880188,1059.2524781227112
7,OP1,3,2,0.635304987,0.7144641876220703,0.786899983882904,1061.100242137909
8,OP1,4,2,0.635304987,0.7265995740890503,0.7781999707221985,1059.1785097122192
9,OP1,5,2,0.635304987,0.8034734129905701,0.7705000042915344,1058.565840959549
10,OP1,1,3,0.635304987,0.6949949860572815,0.7935000061988831,971.5512068271637
11,OP1,2,3,0.635304987,0.7163413166999817,0.7771999835968018,838.4707026481628
12,OP1,3,3,0.635304987,0.7138650417327881,0.7900999784469604,1056.8814952373505
13,OP1,4,3,0.635304987,0.7582743167877197,0.7739999890327454,1012.4233317375183
14,OP1,5,3,0.635304987,0.7263170480728149,0.7692999839782715,792.5580451488495
15,OP1,1,4,0.635304987,0.7061774134635925,0.7878999710083008,1057.405537366867
16,OP1,2,4,0.635304987,0.6855729818344116,0.7973999977111816,1056.4678673744202
17,OP1,3,4,0.635304987,0.6622927188873291,0.8048999905586243,1057.1665201187134
18,OP1,4,4,0.635304987,0.6869964599609375,0.792900025844574,1013.6637187004089
19,OP1,5,4,0.635304987,0.6791934370994568,0.7929999828338623,970.2185499668121
20,OP1,1,5,0.635304987,0.720014214515686,0.7800999879837036,1056.4069774150848
21,OP1,2,5,0.635304987,0.742871105670929,0.7732999920845032,881.0076358318329
22,OP1,3,5,0.635304987,0.7293462753295898,0.7680000066757202,749.1007225513458
23,OP1,4,5,0.635304987,0.7531710863113403,0.7620999813079834,704.756932258606
24,OP1,5,5,0.635304987,0.6986979842185974,0.7968000173568726,1057.311803817749
25,OP1,1,6,0.635304987,0.7672021985054016,0.7598999738693237,793.4407784938812
26,OP1,2,6,0.635304987,0.7009371519088745,0.7907000184059143,969.227370262146
27,OP1,3,6,0.635304987,0.7580455541610718,0.7753000259399414,924.842431306839
28,OP1,4,6,0.635304987,0.7715787887573242,0.7706999778747559,1059.1596910953522
29,OP1,5,6,0.635304987,0.7397512197494507,0.7728000283241272,837.2119479179382
30,OP2,1,1,0.642174363,1.0274244546890259,0.7450000047683716,786.4670913219452
31,OP2,2,1,0.642174363,0.7062868475914001,0.804099977016449,745.5264437198639
32,OP2,3,1,0.642174363,0.7825045585632324,0.7832000255584717,672.9992225170135
33,OP2,4,1,0.642174363,0.803435742855072,0.7796000242233276,746.0906310081482
34,OP2,5,1,0.642174363,0.692928671836853,0.809499979019165,748.846471786499
35,OP2,1,2,0.642174363,0.7198138236999512,0.7850000262260437,524.7178723812103
36,OP2,2,2,0.642174363,0.9351138472557068,0.7139000296592712,451.16461730003357
37,OP2,3,2,0.642174363,0.7296351790428162,0.8083000183105469,711.7892384529114
38,OP2,4,2,0.642174363,0.7008077502250671,0.8021000027656555,671.9516408443451
39,OP2,5,2,0.642174363,0.6440725326538086,0.8166000247001648,675.1180992126465
40,OP2,1,3,0.642174363,0.722613513469696,0.7908999919891357,674.1222236156464
41,OP2,2,3,0.642174363,0.7551689743995667,0.8036999702453613,749.2707598209381
42,OP2,3,3,0.642174363,0.7283452153205872,0.7922999858856201,674.5611841678619
43,OP2,4,3,0.642174363,0.6882889866828918,0.8016999959945679,748.0350892543793
