,ID,testfold,validationfold,exp_mean_loss,loss,accuracy,time
159,OP1,5,2,0.855599999,0.5940929651260376,0.8363999724388123,786.2711379528046
160,OP1,1,3,0.855599999,0.6168333888053894,0.8385999798774719,825.2016906738281
161,OP1,2,3,0.855599999,0.6800209879875183,0.8234999775886536,904.4608969688416
162,OP1,3,3,0.855599999,0.6237123608589172,0.8331999778747559,824.8795981407166
163,OP1,4,3,0.855599999,0.6619279980659485,0.8303999900817871,903.6105704307556
164,OP1,5,3,0.855599999,0.6660903692245483,0.8345000147819519,980.5402383804321
165,OP1,1,4,0.855599999,0.621728241443634,0.8443999886512756,981.9753112792969
166,OP1,2,4,0.855599999,0.6659024953842163,0.8331000208854675,942.8370757102966
167,OP1,3,4,0.855599999,0.593710720539093,0.8443999886512756,903.6523787975311
168,OP1,4,4,0.855599999,0.624443531036377,0.8319000005722046,825.3079273700714
169,OP1,5,4,0.855599999,0.6061021089553833,0.8392999768257141,865.2848987579346
170,OP1,1,5,0.855599999,0.6428251266479492,0.833299994468689,982.270872592926
171,OP1,2,5,0.855599999,0.6384316682815552,0.8335000276565552,864.8526976108551
172,OP1,3,5,0.855599999,0.6582297086715698,0.8312000036239624,943.1148588657379
173,OP1,4,5,0.855599999,0.6571560502052307,0.8312000036239624,864.9471347332001
174,OP1,5,5,0.855599999,0.591361403465271,0.8410999774932861,903.8530752658844
175,OP1,1,6,0.855599999,0.5932915806770325,0.8468000292778015,943.6114718914032
176,OP1,2,6,0.855599999,0.687778890132904,0.8296999931335449,943.9852042198181
177,OP1,3,6,0.855599999,0.696381151676178,0.8199999928474426,904.6478443145752
178,OP1,4,6,0.855599999,0.655998706817627,0.8299999833106995,864.6287543773651
179,OP1,5,6,0.855599999,0.6882060766220093,0.8294000029563904,905.2868926525116
180,OP2,1,1,0.846499979,0.6378839612007141,0.8234999775886536,806.2833952903748
181,OP2,2,1,0.846499979,0.6439318060874939,0.8388000130653381,960.687774181366
182,OP2,3,1,0.846499979,0.646738588809967,0.829200029373169,807.3926711082458
183,OP2,4,1,0.846499979,0.6476758718490601,0.832099974155426,885.2954668998718
184,OP2,5,1,0.846499979,0.6234981417655945,0.829800009727478,808.3822979927063
185,OP2,1,2,0.846499979,0.7529296278953552,0.8155999779701233,963.8127810955048
186,OP2,2,2,0.846499979,0.5839112401008606,0.8425999879837036,808.5390255451202
187,OP2,3,2,0.846499979,0.6366621255874634,0.8335999846458435,885.0874454975128
188,OP2,4,2,0.846499979,0.6368020176887512,0.8305000066757202,848.1323850154877
189,OP2,5,2,0.846499979,0.7053043246269226,0.8303999900817871,1000.262008190155
190,OP2,1,3,0.846499979,0.6495460867881775,0.8310999870300293,847.318621635437
191,OP2,2,3,0.846499979,0.6663457751274109,0.8305000066757202,926.5252220630646
192,OP2,3,3,0.846499979,0.6561040282249451,0.8209999799728394,809.8897130489349
193,OP2,4,3,0.846499979,0.7341275215148926,0.8140000104904175,808.9986002445221
194,OP2,5,3,0.846499979,0.7039324641227722,0.826200008392334,924.1875207424164
195,OP2,1,4,0.846499979,0.6863231658935547,0.8205999732017517,847.045102596283
196,OP2,2,4,0.846499979,0.6306928992271423,0.8230000138282776,731.873458147049
197,OP2,3,4,0.846499979,0.6623266339302063,0.8187999725341797,809.4308776855469
198,OP2,4,4,0.846499979,0.7124313116073608,0.823199987411499,963.4588897228241
199,OP2,5,4,0.846499979,0.8112451434135437,0.8087000250816345,961.9485721588135
200,OP2,1,5,0.846499979,0.6467345952987671,0.8252000212669373,809.0716364383698
201,OP2,2,5,0.846499979,0.6745250225067139,0.8183000087738037,810.1076154708862
202,OP2,3,5,0.846499979,0.629718005657196,0.8248000144958496,731.8159685134888
203,OP2,4,5,0.846499979,0.7014893889427185,0.8180999755859375,847.5726702213287
204,OP2,5,5,0.846499979,0.7117710709571838,0.8227999806404114,888.5265579223633
205,OP2,1,6,0.846499979,0.6719467639923096,0.8198999762535095,809.650881767273
206,OP2,2,6,0.846499979,0.7013135552406311,0.8216000199317932,925.6129488945007
207,OP2,3,6,0.846499979,0.692940354347229,0.8288000226020813,962.9684009552002
208,OP2,4,6,0.846499979,0.7650431394577026,0.8101999759674072,926.9042387008667
209,OP2,5,6,0.846499979,0.6232337355613708,0.8284000158309937,848.0291700363159
210,OP3,1,1,0.845000029,0.6927974820137024,0.8191999793052673,810.494428396225
211,OP3,2,1,0.845000029,0.6601245403289795,0.8219000101089478,811.0451865196228
212,OP3,3,1,0.845000029,0.7312186360359192,0.8108999729156494,847.4795942306519
213,OP3,4,1,0.845000029,0.6688212156295776,0.8144000172615051,734.3178055286407
214,OP3,5,1,0.845000029,0.6014227867126465,0.83160001039505,733.5429322719574
215,OP3,1,2,0.845000029,0.6188468933105469,0.8310999870300293,810.8936738967896
216,OP3,2,2,0.845000029,0.6089143753051758,0.8324999809265137,771.568056344986
217,OP3,3,2,0.845000029,0.6451987028121948,0.8378000259399414,966.1161556243896
218,OP3,4,2,0.845000029,0.6585291028022766,0.8252000212669373,734.6891357898712
219,OP3,5,2,0.845000029,0.6655855178833008,0.8259999752044678,850.0216608047485
220,OP3,1,3,0.845000029,0.6447248458862305,0.8300999999046326,850.1714327335358
221,OP3,2,3,0.845000029,0.7097387909889221,0.8238000273704529,889.7879478931427
222,OP3,3,3,0.845000029,0.6329655647277832,0.8320000171661377,812.6288533210754
223,OP3,4,3,0.845000029,0.6055686473846436,0.8317999839782715,771.006541967392
224,OP3,5,3,0.845000029,0.6061493754386902,0.8302000164985657,771.5300824642181
225,OP3,1,4,0.845000029,0.6340961456298828,0.8237000107765198,770.6632716655731
226,OP3,2,4,0.845000029,0.7024751305580139,0.8169000148773193,851.4314665794373
227,OP3,3,4,0.845000029,0.6534757614135742,0.8215000033378601,773.5315816402435
228,OP3,4,4,0.845000029,0.5794093608856201,0.8288999795913696,695.2886154651642
229,OP3,5,4,0.845000029,0.6297110319137573,0.8345000147819519,851.3856689929962
230,OP3,1,5,0.845000029,0.6409367322921753,0.8353999853134155,809.817969083786
231,OP3,2,5,0.845000029,0.67514967918396,0.8309000134468079,928.7160439491272
232,OP3,3,5,0.845000029,0.6582901477813721,0.8306000232696533,811.966835975647
233,OP3,4,5,0.845000029,0.6654528975486755,0.82669997215271,813.0241856575012
234,OP3,5,5,0.845000029,0.6851016283035278,0.8305000066757202,887.2173528671265
235,OP3,1,6,0.845000029,0.6301451921463013,0.8234000205993652,734.4709017276764
236,OP3,2,6,0.845000029,0.6122671961784363,0.8320000171661377,733.6817705631256
237,OP3,3,6,0.845000029,0.6686578989028931,0.8133999705314636,734.039407491684
238,OP3,4,6,0.845000029,0.5932735204696655,0.8392000198364258,849.0355503559113
239,OP3,5,6,0.845000029,0.60463547706604,0.8317999839782715,773.0258939266205
240,OP4,1,1,0.844200015,0.6398376822471619,0.843999981880188,927.7535424232483
241,OP4,2,1,0.844200015,0.6036553978919983,0.8407999873161316,811.1354074478149
242,OP4,3,1,0.844200015,0.6218997240066528,0.82669997215271,734.2000584602356
243,OP4,4,1,0.844200015,0.6805663704872131,0.8205999732017517,734.6684212684631
244,OP4,5,1,0.844200015,0.6230767369270325,0.8348000049591064,773.7885985374451
245,OP4,1,2,0.844200015,0.6664800643920898,0.8285999894142151,928.4990067481995
246,OP4,2,2,0.844200015,0.7583044171333313,0.8109999895095825,852.315922498703
247,OP4,3,2,0.844200015,0.672840416431427,0.8241999745368958,811.6167619228363
248,OP4,4,2,0.844200015,0.6790767312049866,0.8299999833106995,927.6836924552917
249,OP4,5,2,0.844200015,0.6342287659645081,0.832099974155426,813.9586832523346
250,OP4,1,3,0.844200015,0.6540439128875732,0.8238000273704529,772.2665808200836
251,OP4,2,3,0.844200015,0.7163625359535217,0.8245999813079834,851.3055000305176
252,OP4,3,3,0.844200015,0.6538081169128418,0.819599986076355,697.6928343772888
253,OP4,4,3,0.844200015,0.6552804708480835,0.8264999985694885,736.8894045352936
254,OP4,5,3,0.844200015,0.6788996458053589,0.8274000287055969,851.0121581554413
255,OP4,1,4,0.844200015,0.7007964849472046,0.8240000009536743,931.8374032974243
256,OP4,2,4,0.844200015,0.6428353190422058,0.8190000057220459,738.6250429153442
257,OP4,3,4,0.844200015,0.6646373271942139,0.8195000290870667,737.6703674793243
258,OP4,4,4,0.844200015,0.6111513376235962,0.8345000147819519,736.4386882781982
259,OP4,5,4,0.844200015,0.6750585436820984,0.8213000297546387,777.2713222503662
260,OP4,1,5,0.844200015,0.6963548064231873,0.8202000260353088,777.4049220085144
261,OP4,2,5,0.844200015,0.6463572382926941,0.8288999795913696,816.1168937683105
262,OP4,3,5,0.844200015,0.6969050765037537,0.822700023651123,896.3668222427368
263,OP4,4,5,0.844200015,0.6510558128356934,0.8352000117301941,855.3919379711151
264,OP4,5,5,0.844200015,0.6465962529182434,0.8314999938011169,817.2969622612
265,OP4,1,6,0.844200015,0.7010833024978638,0.8230000138282776,894.7865846157074
266,OP4,2,6,0.844200015,0.6209647059440613,0.8342999815940857,742.2044558525085
267,OP4,3,6,0.844200015,0.7766920924186707,0.8151999711990356,895.099127292633
268,OP4,4,6,0.844200015,0.6301194429397583,0.8307999968528748,817.8845553398132
269,OP4,5,6,0.844200015,0.6415421962738037,0.821399986743927,700.3908317089081
270,OP5,1,1,0.843100011,0.6540780067443848,0.8282999992370605,779.6152741909027
271,OP5,2,1,0.843100011,0.6184101700782776,0.8264999985694885,701.8949587345123
272,OP5,3,1,0.843100011,0.6294330358505249,0.8307999968528748,740.8458459377289
273,OP5,4,1,0.843100011,0.6534802913665771,0.8285999894142151,818.0823132991791
274,OP5,5,1,0.843100011,0.6463348865509033,0.8266000151634216,782.167295217514
275,OP5,1,2,0.843100011,0.7145556211471558,0.8144999742507935,858.3906807899475
276,OP5,2,2,0.843100011,0.6398041248321533,0.8289999961853027,837.9937613010406
277,OP5,3,2,0.843100011,0.6118900179862976,0.8302000164985657,801.5719084739685
278,OP5,4,2,0.843100011,0.659041702747345,0.8263000249862671,840.2681114673615
279,OP5,5,2,0.843100011,0.6368758082389832,0.8237000107765198,801.2841506004333
280,OP5,1,3,0.843100011,0.7049503326416016,0.82669997215271,963.2222397327423
281,OP5,2,3,0.843100011,0.6043557524681091,0.8349999785423279,803.1502342224121
282,OP5,3,3,0.843100011,0.6140881180763245,0.8284000158309937,761.6848492622375
283,OP5,4,3,0.843100011,0.6684322953224182,0.8248000144958496,883.0971007347107
284,OP5,5,3,0.843100011,0.6550202369689941,0.829800009727478,883.3980119228363
285,OP5,1,4,0.843100011,0.6426733732223511,0.821399986743927,724.505642414093
286,OP5,2,4,0.843100011,0.594700276851654,0.8276000022888184,682.9590759277344
287,OP5,3,4,0.843100011,0.6407492756843567,0.828499972820282,883.8225519657135
288,OP5,4,4,0.843100011,0.6620098352432251,0.8271999955177307,844.3071045875549
289,OP5,5,4,0.843100011,0.6565818190574646,0.822700023651123,805.9269790649414
290,OP5,1,5,0.843100011,0.7169575095176697,0.8141999840736389,843.3694820404053
291,OP5,2,5,0.843100011,0.6076315641403198,0.8289999961853027,723.8329064846039
292,OP5,3,5,0.843100011,0.5739243626594543,0.8303999900817871,685.1831247806549
293,OP5,4,5,0.843100011,0.6594330072402954,0.8217999935150146,807.0640921592712
294,OP5,5,5,0.843100011,0.646798312664032,0.8260999917984009,806.9109513759613
295,OP5,1,6,0.843100011,0.6061804294586182,0.8266000151634216,724.9129736423492
296,OP5,2,6,0.843100011,0.5902453064918518,0.8367000222206116,804.0691170692444
297,OP5,3,6,0.843100011,0.61603182554245,0.8309000134468079,766.3106999397278
298,OP5,4,6,0.843100011,0.7169215083122253,0.8202000260353088,887.2288773059845
299,OP5,5,6,0.843100011,0.6032543778419495,0.8267999887466431,725.0033242702484
