"","iteration","instance","configuration","time","bound"
"1",0,1,1,843.07094836235,NA
"2",0,1,2,29.6630194187164,NA
"3",0,2,1,895.719376564026,NA
"4",0,2,2,40.7652385234833,NA
"5",1,2,3,39.3474740982056,NA
"6",1,2,4,120.94100022316,NA
"7",1,2,5,41.3660161495209,NA
"8",1,2,6,284.78386592865,NA
"9",1,2,7,92.3894052505493,NA
"10",1,2,8,376.483159065247,NA
"11",1,2,9,391.16116809845,NA
"12",1,2,10,176.343284130096,NA
"13",1,2,11,217.437522172928,NA
"14",1,1,3,44.5975713729858,NA
"15",1,1,4,72.8009917736053,NA
"16",1,1,5,48.3726935386658,NA
"17",1,1,6,275.165146589279,NA
"18",1,1,7,118.102216005325,NA
"19",1,1,8,355.206434726715,NA
"20",1,1,9,415.662785053253,NA
"21",1,1,10,290.214123487473,NA
"22",1,1,11,126.389056921005,NA
"23",2,3,1,1400.47030711174,NA
"24",2,3,12,225.379504442215,NA
"25",2,3,13,323.959869623184,NA
"26",2,3,14,45.2849345207214,NA
"27",2,3,15,1725.19582939148,NA
"28",2,3,16,61.9503619670868,NA
"29",2,3,17,209.997062206268,NA
"30",2,3,18,302.721044301987,NA
"31",2,3,19,193.054005384445,NA
"32",2,3,20,243.516783237457,NA
"33",2,3,21,313.448083400726,NA
"34",2,3,22,250.16303062439,NA
"35",2,3,23,84.9146344661713,NA
"36",2,3,24,408.929692745209,NA
"37",2,3,25,274.620143175125,NA
"38",2,3,26,348.744032382965,NA
"39",2,3,27,123.761316776276,NA
"40",2,3,28,688.822818279266,NA
"41",2,3,29,1007.98664093018,NA
"42",2,3,30,178.925360441208,NA
"43",2,3,31,202.265761137009,NA
"44",2,3,32,363.969167470932,NA
"45",2,3,33,76.1065382957458,NA
"46",2,3,34,177.517874240875,NA
"47",2,3,35,108.380665063858,NA
"48",2,3,36,62.7628393173218,NA
"49",2,3,37,171.315163612366,NA
"50",2,3,38,743.997583389282,NA
"51",2,3,39,122.376672267914,NA
"52",2,3,40,288.992285251617,NA
"53",2,3,41,40.1410789489746,NA
"54",2,3,42,132.63076543808,NA
"55",2,3,43,394.838077545166,NA
"56",2,2,12,189.35074877739,NA
"57",2,2,13,316.369411468506,NA
"58",2,2,14,70.2029438018799,NA
"59",2,2,15,1584.00677990913,NA
"60",2,2,16,60.9305031299591,NA
"61",2,2,17,168.843807220459,NA
"62",2,2,18,322.883952617645,NA
"63",2,2,19,269.639817237854,NA
"64",2,2,20,350.89996099472,NA
"65",2,2,21,141.289651632309,NA
"66",2,2,22,224.648771286011,NA
"67",2,2,23,110.590018510818,NA
"68",2,2,24,362.541545629501,NA
"69",2,2,25,203.518226861954,NA
"70",2,2,26,441.85284280777,NA
"71",2,2,27,141.402297973633,NA
"72",2,2,28,831.128425121307,NA
"73",2,2,29,927.625071525574,NA
"74",2,2,30,39.3728301525116,NA
"75",2,2,31,134.616914987564,NA
"76",2,2,32,395.589722394943,NA
"77",2,2,33,91.6626036167145,NA
"78",2,2,34,193.897103309631,NA
"79",2,2,35,139.206228971481,NA
"80",2,2,36,102.71181845665,NA
"81",2,2,37,124.964646816254,NA
"82",2,2,38,945.535084486008,NA
"83",2,2,39,325.806710243225,NA
"84",2,2,40,395.896889686584,NA
"85",2,2,41,68.0862083435059,NA
"86",2,2,42,152.391863107681,NA
"87",2,2,43,477.119973897934,NA
"88",3,4,1,1140.46462249756,NA
"89",3,4,25,203.277745008469,NA
"90",3,4,32,440.464658498764,NA
"91",3,4,39,216.98685836792,NA
"92",3,4,44,229.745901584625,NA
"93",3,4,45,461.586207389832,NA
"94",3,4,46,1331.8673927784,NA
"95",3,4,47,66.6448214054108,NA
"96",3,4,48,52.2370266914368,NA
"97",3,4,49,81.7228145599365,NA
"98",3,4,50,131.91144490242,NA
"99",3,4,51,1575.20416235924,NA
"100",3,4,52,125.601638555527,NA
"101",3,4,53,24.602566242218,NA
"102",3,4,54,64.8329739570618,NA
"103",3,1,25,202.48509478569,NA
"104",3,1,32,463.063889980316,NA
"105",3,1,39,190.396027565002,NA
"106",3,1,44,191.597334384918,NA
"107",3,1,45,753.732633113861,NA
"108",3,1,46,917.44158744812,NA
"109",3,1,47,70.1066250801086,NA
"110",3,1,48,44.8571562767029,NA
"111",3,1,49,72.6176586151123,NA
"112",3,1,50,115.544457197189,NA
"113",3,1,51,1364.60387372971,NA
"114",3,1,52,119.646039485931,NA
"115",3,1,53,33.6638531684875,NA
"116",3,1,54,64.3945553302765,NA
"117",4,5,25,325.392437696457,NA
"118",4,5,1,1272.5374045372,NA
"119",4,5,39,259.030981063843,NA
"120",4,5,32,530.164029598236,NA
"121",4,5,51,1891.66641044617,NA
"122",4,5,55,125.760344028473,NA
"123",4,5,56,56.0212848186493,NA
"124",4,5,57,157.446535825729,NA
"125",4,5,58,1411.01248836517,NA
"126",4,5,59,30.9307925701141,NA
"127",4,2,51,2009.13883066177,NA
"128",4,2,55,108.092868566513,NA
"129",4,2,56,70.4625239372253,NA
"130",4,2,57,171.939240217209,NA
"131",4,2,58,2018.09272074699,NA
"132",4,2,59,26.5594666004181,NA
"133",4,1,55,122.719098091125,NA
"134",4,1,56,74.7840538024902,NA
"135",4,1,57,131.196281433105,NA
"136",4,1,58,1319.01940226555,NA
"137",4,1,59,42.7596485614777,NA
