"","iteration","instance","configuration","time","bound"
"104",2,6,31,93.9025466442108,NA
"105",2,6,32,855.045129299164,NA
"106",2,6,33,53.0446135997772,NA
"107",2,6,34,992.008882522583,NA
"108",2,3,19,42.048412322998,NA
"109",2,3,20,1995.94010853767,NA
"110",2,3,21,282.434683799744,NA
"111",2,3,22,771.864390134811,NA
"112",2,3,23,362.192181587219,NA
"113",2,3,24,737.860692501068,NA
"114",2,3,25,158.496165037155,NA
"115",2,3,26,3774.13554191589,NA
"116",2,3,27,41.68785405159,NA
"117",2,3,28,65.9552145004272,NA
"118",2,3,29,85.7286853790283,NA
"119",2,3,30,289.859557628632,NA
"120",2,3,31,102.763620853424,NA
"121",2,3,32,773.411607503891,NA
"122",2,3,33,71.5111691951752,NA
"123",2,3,34,702.676711559296,NA
"124",2,1,19,33.2411301136017,NA
"125",2,1,20,2283.89143705368,NA
"126",2,1,21,293.494646310806,NA
"127",2,1,22,774.037425756454,NA
"128",2,1,23,349.057480573654,NA
"129",2,1,24,491.137584924698,NA
"130",2,1,25,156.704489707947,NA
"131",2,1,26,3822.6398229599,NA
"132",2,1,27,35.8001914024353,NA
"133",2,1,28,116.401298046112,NA
"134",2,1,29,65.0699148178101,NA
"135",2,1,30,228.186068296432,NA
"136",2,1,31,99.0928502082825,NA
"137",2,1,32,812.682027339935,NA
"138",2,1,33,34.8456654548645,NA
"139",2,1,34,399.640444278717,NA
"140",2,5,19,46.4862580299377,NA
"141",2,5,20,1994.64133000374,NA
"142",2,5,21,405.021185874939,NA
"143",2,5,22,776.169025659561,NA
"144",2,5,23,324.643350601196,NA
"145",2,5,24,976.878844261169,NA
"146",2,5,25,149.30308675766,NA
"147",2,5,26,2422.54488015175,NA
"148",2,5,27,25.8196666240692,NA
"149",2,5,28,66.5645864009857,NA
"150",2,5,29,46.453586101532,NA
"151",2,5,30,158.045244216919,NA
"152",2,5,31,102.917361974716,NA
"153",2,5,32,419.971318006516,NA
"154",2,5,33,45.198431968689,NA
"155",2,5,34,399.827824354172,NA
"156",2,2,19,32.7305335998535,NA
"157",2,2,20,2591.32543373108,NA
"158",2,2,21,410.381135702133,NA
"159",2,2,22,773.52788066864,NA
"160",2,2,23,367.539364099503,NA
"161",2,2,24,655.829244375229,NA
"162",2,2,25,133.38730931282,NA
"163",2,2,26,3799.81832385063,NA
"164",2,2,27,65.0329389572144,NA
"165",2,2,28,76.3195145130157,NA
"166",2,2,29,64.922168970108,NA
"167",2,2,30,235.934030532837,NA
"168",2,2,31,94.4466891288757,NA
"169",2,2,32,630.870045900345,NA
"170",2,2,33,32.871232509613,NA
"171",2,2,34,453.493131637573,NA
"172",3,7,6,211.52525806427,NA
"173",3,7,31,78.7979452610016,NA
"174",3,7,35,21.5573737621307,NA
"175",3,7,36,417.850408315659,NA
"176",3,7,37,540.756424427032,NA
"177",3,7,38,103.332664489746,NA
"178",3,7,39,40.5340883731842,NA
"179",3,7,40,407.794610977173,NA
"180",3,7,41,62.5716774463654,NA
"181",3,7,42,88.0375120639801,NA
"182",3,7,43,297.52198767662,NA
"183",3,7,44,148.563276767731,NA
"184",3,7,45,256.197050571442,NA
"185",3,7,46,841.365555047989,NA
"186",3,7,47,60.4809639453888,NA
"187",3,7,48,59.3493597507477,NA
"188",3,4,31,71.1272525787354,NA
"189",3,4,35,53.3294043540955,NA
"190",3,4,36,571.675592660904,NA
"191",3,4,37,684.939283370972,NA
"192",3,4,38,103.920827388763,NA
"193",3,4,39,70.1786208152771,NA
"194",3,4,40,1000.9400100708,NA
"195",3,4,41,38.2035374641418,NA
"196",3,4,42,27.9347715377808,NA
"197",3,4,43,172.531583786011,NA
"198",3,4,44,182.106006622314,NA
"199",3,4,45,280.06036400795,NA
"200",3,4,46,693.79842209816,NA
"201",3,4,47,63.4615087509155,NA
"202",3,4,48,43.9157366752625,NA
"203",3,6,35,45.2708868980408,NA
"204",3,6,36,559.15330529213,NA
"205",3,6,37,598.166706562042,NA
"206",3,6,38,165.78262925148,NA
"207",3,6,39,79.5405421257019,NA
"208",3,6,40,479.134952306747,NA
"209",3,6,41,42.0575187206268,NA
"210",3,6,42,31.4218292236328,NA
"211",3,6,43,173.866514921188,NA
"212",3,6,44,121.607682466507,NA
"213",3,6,45,261.253509759903,NA
"214",3,6,46,895.371424674988,NA
"215",3,6,47,69.1260213851929,NA
"216",3,6,48,44.9577703475952,NA
"217",3,2,35,22.341641664505,NA
"218",3,2,36,586.679975509644,NA
"219",3,2,37,631.218697071075,NA
"220",3,2,38,161.411026000977,NA
"221",3,2,39,44.2193229198456,NA
"222",3,2,40,728.502619504929,NA
"223",3,2,41,56.9265048503876,NA
"224",3,2,42,84.710777759552,NA
"225",3,2,43,220.012275934219,NA
"226",3,2,44,118.319389343262,NA
"227",3,2,45,185.249310016632,NA
"228",3,2,46,471.787624359131,NA
"229",3,2,47,76.9309198856354,NA
"230",3,2,48,44.2450323104858,NA
"231",3,1,35,30.6406571865082,NA
"232",3,1,36,597.518037319183,NA
"233",3,1,37,667.357829332352,NA
"234",3,1,38,158.340544700623,NA
"235",3,1,39,35.7067115306854,NA
"236",3,1,40,1077.60438990593,NA
"237",3,1,41,44.4866404533386,NA
"238",3,1,42,56.8977010250092,NA
"239",3,1,43,158.244590759277,NA
"240",3,1,44,119.729889631271,NA
"241",3,1,45,124.265117645264,NA
"242",3,1,46,766.282210588455,NA
"243",3,1,47,55.3697080612183,NA
"244",3,1,48,46.9692392349243,NA
"245",4,8,6,192.946372032166,NA
"246",4,8,31,67.19562458992,NA
"247",4,8,45,245.402510166168,NA
"248",4,8,37,610.521261453629,NA
"249",4,8,49,91.2759721279144,NA
"250",4,8,50,98.2602639198303,NA
"251",4,8,51,62.774778842926,NA
"252",4,8,52,422.983853340149,NA
"253",4,8,53,337.808367729187,NA
"254",4,8,54,458.588929176331,NA
"255",4,8,55,57.479856967926,NA
"256",4,8,56,46.5477783679962,NA
"257",4,8,57,69.636602640152,NA
"258",4,8,58,165.079886436462,NA
"259",4,8,59,44.8632833957672,NA
"260",4,8,60,73.3768310546875,NA
"261",4,8,61,94.3917758464813,NA
"262",4,7,49,52.3564360141754,NA
"263",4,7,50,66.597972869873,NA
"264",4,7,51,36.7679512500763,NA
"265",4,7,52,365.59478187561,NA
"266",4,7,53,339.100713253021,NA
"267",4,7,54,305.426240444183,NA
"268",4,7,55,34.3535449504852,NA
"269",4,7,56,78.520272731781,NA
"270",4,7,57,128.929326295853,NA
"271",4,7,58,118.241150856018,NA
"272",4,7,59,79.8164076805115,NA
"273",4,7,60,79.5823295116425,NA
"274",4,7,61,80.1877970695496,NA
"275",4,5,45,276.161017417908,NA
"276",4,5,37,606.389088153839,NA
"277",4,5,49,78.5315561294556,NA
"278",4,5,50,117.294281244278,NA
"279",4,5,51,55.0518863201141,NA
"280",4,5,52,423.925849437714,NA
"281",4,5,53,307.999562501907,NA
"282",4,5,54,469.255153417587,NA
"283",4,5,55,56.6198053359985,NA
"284",4,5,56,38.480409860611,NA
"285",4,5,57,28.927969455719,NA
"286",4,5,58,131.826984882355,NA
"287",4,5,59,73.5742466449738,NA
"288",4,5,60,22.6063244342804,NA
"289",4,5,61,54.5383961200714,NA
"290",4,6,49,57.8262734413147,NA
"291",4,6,50,67.1700055599213,NA
"292",4,6,51,58.7824244499207,NA
"293",4,6,52,369.397193193436,NA
"294",4,6,53,337.935706377029,NA
"295",4,6,54,289.861796140671,NA
"296",4,6,55,34.9090666770935,NA
"297",4,6,56,59.1437628269196,NA
"298",4,6,57,108.276675701141,NA
"299",4,6,58,148.868650436401,NA
"300",4,6,59,42.0537858009338,NA
"301",4,6,60,62.7049925327301,NA
"302",4,6,61,84.2704408168793,NA
"303",4,4,49,61.073664188385,NA
"304",4,4,50,69.6613984107971,NA
"305",4,4,51,37.2706625461578,NA
"306",4,4,52,373.192955732346,NA
"307",4,4,53,417.098811864853,NA
"308",4,4,54,309.840168952942,NA
"309",4,4,55,43.2887046337128,NA
"310",4,4,56,47.370484828949,NA
"311",4,4,57,109.925119638443,NA
"312",4,4,58,268.820204257965,NA
"313",4,4,59,119.781792163849,NA
"314",4,4,60,69.0800178050995,NA
"315",4,4,61,85.7056682109833,NA
"316",5,9,6,218.68407869339,NA
"317",5,9,31,77.0994868278503,NA
"318",5,9,45,242.779061079025,NA
"319",5,9,37,604.808033466339,NA
"320",5,9,54,489.587775230408,NA
"321",5,9,62,277.701410293579,NA
"322",5,9,63,157.874083518982,NA
"323",5,9,64,252.205210447311,NA
"324",5,9,65,168.004514694214,NA
"325",5,9,66,70.4314007759094,NA
"326",5,9,67,54.91743516922,NA
"327",5,9,68,73.3243436813354,NA
"328",5,9,69,184.467067718506,NA
"329",5,9,70,97.5492165088654,NA
"330",5,9,71,150.882936954498,NA
"331",5,9,72,158.980192184448,NA
"332",5,9,73,57.3727855682373,NA
"333",5,9,74,182.892010211945,NA
"334",5,9,75,342.864858865738,NA
"335",5,1,54,496.164856672287,NA
"336",5,1,62,228.940137147903,NA
"337",5,1,63,121.540303707123,NA
"338",5,1,64,196.087407827377,NA
"339",5,1,65,229.492655992508,NA
"340",5,1,66,151.404586791992,NA
"341",5,1,67,87.6893148422241,NA
"342",5,1,68,107.356902360916,NA
"343",5,1,69,191.244542837143,NA
"344",5,1,70,76.8856377601624,NA
"345",5,1,71,165.211525440216,NA
"346",5,1,72,140.569330215454,NA
"347",5,1,73,31.1558334827423,NA
"348",5,1,74,183.232563257217,NA
"349",5,1,75,351.413722753525,NA
"350",5,5,62,244.584245204926,NA
"351",5,5,63,107.334046840668,NA
"352",5,5,64,219.159707546234,NA
"353",5,5,65,150.68482375145,NA
"354",5,5,66,175.231947422028,NA
"355",5,5,67,72.0187563896179,NA
"356",5,5,68,127.525458335876,NA
"357",5,5,69,195.544068813324,NA
"358",5,5,70,98.2953083515167,NA
"359",5,5,71,144.181124448776,NA
"360",5,5,72,114.889689445496,NA
"361",5,5,73,40.0093297958374,NA
"362",5,5,74,183.061149120331,NA
"363",5,5,75,355.170519351959,NA
"364",5,4,62,197.797973394394,NA
"365",5,4,63,51.1900544166565,NA
"366",5,4,64,264.078054189682,NA
"367",5,4,65,149.483273029327,NA
"368",5,4,66,105.784956216812,NA
"369",5,4,67,135.204028367996,NA
"370",5,4,68,100.495492219925,NA
"371",5,4,69,191.66618847847,NA
"372",5,4,70,93.3652362823486,NA
"373",5,4,71,177.567562580109,NA
"374",5,4,72,200.22473192215,NA
"375",5,4,73,71.4053871631622,NA
"376",5,4,74,185.843112468719,NA
"377",5,4,75,275.553694486618,NA
"378",5,3,45,212.205091238022,NA
"379",5,3,37,570.729706287384,NA
"380",5,3,54,534.510770082474,NA
"381",5,3,62,220.438223600388,NA
"382",5,3,63,102.862941741943,NA
"383",5,3,64,214.614223480225,NA
"384",5,3,65,155.464526176453,NA
"385",5,3,66,110.666292190552,NA
"386",5,3,67,118.126969337463,NA
"387",5,3,68,26.909499168396,NA
"388",5,3,69,202.894282817841,NA
"389",5,3,70,100.599818706512,NA
"390",5,3,71,163.579700231552,NA
"391",5,3,72,172.950312376022,NA
"392",5,3,73,82.6335096359253,NA
"393",5,3,74,185.410837173462,NA
"394",5,3,75,337.766644477844,NA
"395",6,10,45,199.203641891479,NA
"396",6,10,6,181.942479848862,NA
"397",6,10,37,504.582710981369,NA
"398",6,10,31,71.3802092075348,NA
"399",6,10,54,571.395903110504,NA
"400",6,10,76,1024.53197050095,NA
"401",6,10,77,50.9722325801849,NA
"402",6,10,78,142.326613664627,NA
"403",6,10,79,306.038110494614,NA
"404",6,10,80,1367.89930462837,NA
"405",6,10,81,392.765553474426,NA
"406",6,10,82,110.426516056061,NA
"407",6,10,83,99.3868081569672,NA
"408",6,10,84,56.1017608642578,NA
"409",6,10,85,344.942104578018,NA
"410",6,10,86,1561.1708445549,NA
"411",6,10,87,240.055073261261,NA
"412",6,10,88,69.3866844177246,NA
"413",6,10,89,162.386607170105,NA
"414",6,10,90,165.124778985977,NA
"415",6,10,91,1470.73716640472,NA
"416",6,10,92,56.6146109104156,NA
"417",6,10,93,123.236526966095,NA
"418",6,1,76,1048.28474640846,NA
"419",6,1,77,54.3953642845154,NA
"420",6,1,78,115.202936649323,NA
"421",6,1,79,307.740991353989,NA
"422",6,1,80,1039.43214535713,NA
"423",6,1,81,424.633703231812,NA
"424",6,1,82,111.138173818588,NA
"425",6,1,83,65.2515125274658,NA
"426",6,1,84,58.7203431129456,NA
"427",6,1,85,459.495499849319,NA
"428",6,1,86,1120.12837314606,NA
"429",6,1,87,204.574048995972,NA
"430",6,1,88,64.4234189987183,NA
"431",6,1,89,148.460323572159,NA
"432",6,1,90,93.5337507724762,NA
"433",6,1,91,756.802847623825,NA
"434",6,1,92,30.0526366233826,NA
"435",6,1,93,52.2773189544678,NA
"436",6,4,76,464.759765148163,NA
"437",6,4,77,38.4313013553619,NA
"438",6,4,78,103.459320306778,NA
"439",6,4,79,327.94126367569,NA
"440",6,4,80,1093.62063407898,NA
"441",6,4,81,450.4851603508,NA
"442",6,4,82,83.615562915802,NA
"443",6,4,83,57.8091464042664,NA
"444",6,4,84,41.464537858963,NA
"445",6,4,85,337.016056776047,NA
"446",6,4,86,1088.80434584618,NA
"447",6,4,87,205.314621925354,NA
"448",6,4,88,80.5301291942596,NA
"449",6,4,89,255.679577827454,NA
"450",6,4,90,131.731058835983,NA
"451",6,4,91,757.077178239822,NA
"452",6,4,92,47.8418655395508,NA
"453",6,4,93,59.4226269721985,NA
"454",6,6,76,451.414865732193,NA
"455",6,6,77,38.1094336509705,NA
"456",6,6,78,115.292433738708,NA
"457",6,6,79,330.198276996613,NA
"458",6,6,80,1125.76639485359,NA
"459",6,6,81,386.305753946304,NA
"460",6,6,82,94.8548851013184,NA
"461",6,6,83,55.1796486377716,NA
"462",6,6,84,56.6525366306305,NA
"463",6,6,85,345.168526887894,NA
"464",6,6,86,1112.35818815231,NA
"465",6,6,87,190.098436594009,NA
"466",6,6,88,57.9262125492096,NA
"467",6,6,89,236.431696653366,NA
"468",6,6,90,226.296936511993,NA
"469",6,6,91,760.210257291794,NA
"470",6,6,92,38.1388809680939,NA
"471",6,6,93,62.8777828216553,NA
"472",6,3,76,471.838063716888,NA
"473",6,3,77,38.004912853241,NA
"474",6,3,78,103.323845386505,NA
"475",6,3,79,373.828620195389,NA
"476",6,3,80,1171.80582284927,NA
"477",6,3,81,487.026277542114,NA
"478",6,3,82,89.7919952869415,NA
"479",6,3,83,58.7537655830383,NA
"480",6,3,84,46.2229707241058,NA
"481",6,3,85,341.160020589828,NA
"482",6,3,86,1106.71751451492,NA
"483",6,3,87,204.908795833588,NA
"484",6,3,88,70.2047472000122,NA
"485",6,3,89,197.195993900299,NA
"486",6,3,90,120.80912399292,NA
"487",6,3,91,757.606257677078,NA
"488",6,3,92,63.592896938324,NA
"489",6,3,93,69.0024647712708,NA
"490",7,11,45,219.234130620956,NA
"491",7,11,37,497.266239881516,NA
"492",7,11,6,225.459886312485,NA
"493",7,11,31,70.0221145153046,NA
"494",7,11,54,601.901146888733,NA
"495",7,11,86,1538.41199326515,NA
"496",7,11,81,435.244383335114,NA
"497",7,11,94,58.79802775383,NA
"498",7,11,95,153.668975353241,NA
"499",7,11,96,69.0335676670074,NA
"500",7,11,97,209.114087104797,NA
"501",7,11,98,574.428668022156,NA
"502",7,11,99,67.9154071807861,NA
"503",7,11,100,1362.79744982719,NA
"504",7,11,101,1045.80565452576,NA
"505",7,11,102,87.1092851161957,NA
"506",7,11,103,26.5358328819275,NA
"507",7,11,104,232.209845542908,NA
"508",7,11,105,126.131490945816,NA
"509",7,11,106,144.927707195282,NA
"510",7,11,107,310.678120613098,NA
"511",7,11,108,95.8231339454651,NA
"512",7,11,109,582.015108823776,NA
"513",7,11,110,29.4885609149933,NA
"514",7,11,111,52.0539021492004,NA
"515",7,11,112,150.295196771622,NA
"516",7,11,113,330.225398302078,NA
"517",7,11,114,434.366505861282,NA
"518",7,11,115,92.9843986034393,NA
"519",7,11,116,37.2159903049469,NA
"520",7,11,117,127.826032876968,NA
"521",7,11,118,161.036957263947,NA
"522",7,5,86,1569.85228013992,NA
"523",7,5,81,394.725259780884,NA
"524",7,5,94,74.3780615329742,NA
"525",7,5,95,208.82414150238,NA
"526",7,5,96,61.3759875297546,NA
"527",7,5,97,190.847195863724,NA
"528",7,5,98,547.420922517776,NA
"529",7,5,99,36.4110441207886,NA
"530",7,5,100,1191.29761004448,NA
"531",7,5,101,1044.14970350266,NA
"532",7,5,102,98.8823745250702,NA
"533",7,5,103,31.0342924594879,NA
"534",7,5,104,87.4206666946411,NA
"535",7,5,105,105.02444601059,NA
"536",7,5,106,133.694301843643,NA
"537",7,5,107,323.074729681015,NA
"538",7,5,108,102.538947582245,NA
"539",7,5,109,1129.83911991119,NA
"540",7,5,110,50.505166053772,NA
"541",7,5,111,50.9419145584106,NA
"542",7,5,112,124.794646501541,NA
"543",7,5,113,302.363865375519,NA
"544",7,5,114,417.907639503479,NA
"545",7,5,115,118.173521280289,NA
"546",7,5,116,33.8260102272034,NA
"547",7,5,117,134.109615802765,NA
"548",7,5,118,166.389595746994,NA
"549",7,9,86,1534.75055813789,NA
"550",7,9,81,327.879288673401,NA
"551",7,9,94,91.3921830654144,NA
"552",7,9,95,164.034213066101,NA
"553",7,9,96,146.966921806335,NA
"554",7,9,97,252.342385530472,NA
"555",7,9,98,596.941528081894,NA
"556",7,9,99,42.5011465549469,NA
"557",7,9,100,1219.06248545647,NA
"558",7,9,101,1024.4670996666,NA
"559",7,9,102,76.2155146598816,NA
"560",7,9,103,24.0583832263947,NA
"561",7,9,104,105.028933525085,NA
"562",7,9,105,101.935218811035,NA
"563",7,9,106,124.529711484909,NA
"564",7,9,107,329.285989999771,NA
"565",7,9,108,103.171620368958,NA
"566",7,9,109,885.539085149765,NA
"567",7,9,110,47.3700439929962,NA
"568",7,9,111,44.0245599746704,NA
"569",7,9,112,115.600845336914,NA
"570",7,9,113,302.226396083832,NA
"571",7,9,114,416.12709069252,NA
"572",7,9,115,97.3638105392456,NA
"573",7,9,116,46.4428195953369,NA
"574",7,9,117,133.541270017624,NA
"575",7,9,118,115.912688970566,NA
"576",7,2,54,446.382405996323,NA
"577",7,2,86,1539.96181154251,NA
"578",7,2,81,343.854107618332,NA
"579",7,2,94,73.3569173812866,NA
"580",7,2,95,237.803351163864,NA
"581",7,2,96,71.7805862426758,NA
"582",7,2,97,263.839809417725,NA
"583",7,2,98,599.970766782761,NA
"584",7,2,99,44.1730036735535,NA
"585",7,2,100,1131.63366699219,NA
"586",7,2,101,1018.24538373947,NA
"587",7,2,102,77.7691922187805,NA
"588",7,2,103,24.4693567752838,NA
"589",7,2,104,123.557072639465,NA
"590",7,2,105,107.59639954567,NA
"591",7,2,106,116.739395618439,NA
"592",7,2,107,381.50532078743,NA
"593",7,2,108,95.7488062381744,NA
"594",7,2,109,1127.23112845421,NA
"595",7,2,110,25.4312286376953,NA
"596",7,2,111,43.0044636726379,NA
"597",7,2,112,141.293625831604,NA
"598",7,2,113,348.552411079407,NA
"599",7,2,114,433.781553030014,NA
"600",7,2,115,89.6505506038666,NA
"601",7,2,116,40.0046057701111,NA
"602",7,2,117,137.919169425964,NA
"603",7,2,118,183.11186671257,NA
"604",7,10,94,70.8417823314667,NA
"605",7,10,95,162.090113401413,NA
"606",7,10,96,132.564341783524,NA
"607",7,10,97,324.175796747208,NA
"608",7,10,98,663.098417520523,NA
"609",7,10,99,66.2876427173615,NA
"610",7,10,100,1071.17813968658,NA
"611",7,10,101,949.934006214142,NA
"612",7,10,102,69.2573006153107,NA
"613",7,10,103,26.5897521972656,NA
"614",7,10,104,112.771661996841,NA
"615",7,10,105,83.6248562335968,NA
"616",7,10,106,80.013298034668,NA
"617",7,10,107,383.464843034744,NA
"618",7,10,108,124.244629621506,NA
"619",7,10,109,944.901234388351,NA
"620",7,10,110,80.9256825447083,NA
"621",7,10,111,38.7514567375183,NA
"622",7,10,112,89.8050100803375,NA
"623",7,10,113,302.892817974091,NA
"624",7,10,114,443.304096221924,NA
"625",7,10,115,59.8988192081451,NA
"626",7,10,116,32.1624553203583,NA
"627",7,10,117,102.894239187241,NA
"628",7,10,118,99.4691803455353,NA
"629",8,12,45,214.461192131042,NA
"630",8,12,37,552.559628009796,NA
"631",8,12,6,240.950043201447,NA
"632",8,12,54,501.525534152985,NA
"633",8,12,31,68.553900718689,NA
"634",8,12,86,1360.34205818176,NA
"635",8,12,81,318.40963768959,NA
"636",8,12,119,25.628235578537,NA
"637",8,12,120,80.5729072093964,NA
"638",8,12,121,320.385761260986,NA
"639",8,12,122,135.640334606171,NA
"640",8,12,123,173.246512174606,NA
"641",8,12,124,42.110536813736,NA
"642",8,12,125,50.651435136795,NA
"643",8,12,126,65.0963711738586,NA
"644",8,12,127,95.8532128334045,NA
"645",8,12,128,418.869454622269,NA
"646",8,12,129,162.367987632751,NA
"647",8,1,119,28.1874215602875,NA
"648",8,1,120,116.799687623978,NA
"649",8,1,121,337.282138586044,NA
"650",8,1,122,135.781635046005,NA
"651",8,1,123,113.477216720581,NA
"652",8,1,124,19.924131155014,NA
"653",8,1,125,74.1667158603668,NA
"654",8,1,126,107.390906333923,NA
"655",8,1,127,63.9188461303711,NA
"656",8,1,128,288.79231762886,NA
"657",8,1,129,161.608533143997,NA
"658",8,3,119,27.6510844230652,NA
"659",8,3,120,102.928090572357,NA
"660",8,3,121,321.484085083008,NA
"661",8,3,122,146.071721792221,NA
"662",8,3,123,111.902878284454,NA
"663",8,3,124,27.740565776825,NA
"664",8,3,125,53.7241196632385,NA
"665",8,3,126,56.1684763431549,NA
"666",8,3,127,117.936551570892,NA
"667",8,3,128,338.347423315048,NA
"668",8,3,129,163.642492055893,NA
"669",8,8,86,1627.36437129974,NA
"670",8,8,81,456.066217184067,NA
"671",8,8,119,35.1270110607147,NA
"672",8,8,120,143.883517503738,NA
"673",8,8,121,425.760547399521,NA
"674",8,8,122,194.229023456573,NA
"675",8,8,123,175.209945678711,NA
"676",8,8,124,31.4343020915985,NA
"677",8,8,125,64.489360332489,NA
"678",8,8,126,72.5786690711975,NA
"679",8,8,127,168.022241592407,NA
"680",8,8,128,536.048278331757,NA
"681",8,8,129,291.470627307892,NA
"682",8,7,86,1606.41815066338,NA
"683",8,7,81,336.532863378525,NA
"684",8,7,119,32.4168827533722,NA
"685",8,7,120,111.045519828796,NA
"686",8,7,121,431.254907369614,NA
"687",8,7,122,187.457056522369,NA
"688",8,7,123,149.10208773613,NA
"689",8,7,124,35.1028110980988,NA
"690",8,7,125,58.9823632240295,NA
"691",8,7,126,84.7533972263336,NA
"692",8,7,127,140.137910366058,NA
"693",8,7,128,634.04120349884,NA
"694",8,7,129,220.092552661896,NA
"695",9,13,86,1643.66421794891,NA
"696",9,13,81,235.499991178513,NA
"697",9,13,45,225.051789045334,NA
"698",9,13,37,742.608195066452,NA
"699",9,13,6,223.805006504059,NA
"700",9,13,54,530.451715946198,NA
"701",9,13,31,73.9733769893646,NA
"702",9,13,130,319.316593885422,NA
"703",9,13,131,174.212040662766,NA
"704",9,13,132,307.705495834351,NA
"705",9,13,133,284.923932552338,NA
"706",9,13,134,101.879415512085,NA
"707",9,4,130,479.650195837021,NA
"708",9,4,131,150.861914873123,NA
"709",9,4,132,573.750228643417,NA
"710",9,4,133,284.934788942337,NA
"711",9,4,134,171.230419397354,NA
"712",9,5,130,400.385852575302,NA
"713",9,5,131,119.426922798157,NA
"714",9,5,132,493.248010158539,NA
"715",9,5,133,285.394053697586,NA
"716",9,5,134,205.060210943222,NA
"717",9,3,130,523.90936422348,NA
"718",9,3,131,143.504505872726,NA
"719",9,3,132,608.185547828674,NA
"720",9,3,133,284.472948312759,NA
"721",9,3,134,239.399821043015,NA
