"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138"
"1",2.30381059646606,1.12537610530853,0.977005183696747,5695.63818359375,1.07502210140228,0.826552629470825,1.53938162326813,1.14720749855042,35.5414886474609,2.31308698654175,1.20828282833099,2.32409739494324,0.96569150686264,1.9051730632782,111.878509521484,2.6191611289978,0.963031649589539,2.3067741394043,1.16455495357513,9.51508712768555,0.978864729404449,1.01365530490875,1.1186466217041,8.05938720703125,0.97758537530899,2920.333984375,11888.1572265625,1.84885942935944,1.61660468578339,1.12932169437408,0.873088777065277,1.61768341064453,2.3312041759491,0.960709989070892,1.25570142269135,1.00151741504669,0.827062010765076,0.975887894630432,2.32923984527588,78.6800765991211,1.2056930065155,1.56569600105286,1284.49108886719,1.90823984146118,0.877367973327637,1.8602796792984,0.993795216083527,1.26265728473663,NA,NA,NA,NA,NA,0.970102846622467,NA,NA,NA,NA,NA,NA,NA,0.835014283657074,2.30624341964722,1.16522943973541,1.23342871665955,2.3471314907074,1.04135370254517,1.58316147327423,1.01364743709564,1.02303779125214,1.12754881381989,2.97675800323486,2.37170839309692,1.11385095119476,1.07436215877533,1.29051530361176,1.2764139175415,0.921280860900879,0.939524292945862,0.834188401699066,0.771313846111298,1.21603393554688,2.30434250831604,0.965503394603729,1.13022327423096,0.714582443237305,0.965847074985504,2.08048009872437,1.1728789806366,2.58117055892944,0.862349092960358,1.12480592727661,0.840407252311707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.56355452537537,11.3518419265747,1.01300287246704,1.01261162757874,1.00357496738434,2.37342977523804,83.874382019043,8.84816741943359,0.980987668037415,1.25509142875671,0.965833604335785,0.818929612636566,0.896853983402252,1.38400042057037,0.939028739929199,1.02256619930267,NA,NA,NA,NA
"2",2.30304718017578,1.11916124820709,0.891854465007782,6433.20458984375,1.0716290473938,0.827672839164734,1.52706456184387,1.12484991550446,32.6792984008789,2.32305812835693,1.00011372566223,2.31593656539917,0.961528837680817,1.95740687847137,371.781677246094,2.3217945098877,0.991649806499481,2.30906796455383,1.3547238111496,148.016845703125,0.97466641664505,1.01539313793182,1.12341225147247,6.20745420455933,1.00915813446045,498.025787353516,2866.11279296875,1.46359586715698,1.68979477882385,1.12282919883728,0.889848530292511,1.44867026805878,1.4054856300354,0.93313592672348,1.37416684627533,1.0048451423645,0.827191770076752,0.98897111415863,2.34477543830872,3.7117874622345,1.22542202472687,1.32930815219879,371.37451171875,1.48022532463074,0.795198202133179,2.30272817611694,1.00286245346069,1.18453073501587,NA,NA,NA,NA,NA,1.03327798843384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.742519795894623,NA,NA,NA,NA,0.690225899219513,NA,NA,NA,NA,NA,NA,NA,1.1376918554306,2.33605122566223,1.01606273651123,1.47426533699036,0.809493243694305,1.72496175765991,0.938728809356689,0.79449450969696,1.00906884670258,1.66155922412872,1.63641607761383,1.18182110786438,1.13681375980377,1.02457571029663,1.22923266887665,1.37244546413422,1.23626673221588,1.11131906509399,1.00537729263306,0.888943731784821,1.003622174263,1.07982933521271,1.11711585521698,0.957950115203857,0.911211788654327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",2.30482077598572,1.12512481212616,0.892709195613861,7757.2666015625,1.0473780632019,0.799627363681793,1.53575885295868,1.11339390277863,25.2815074920654,2.3206479549408,1.27445614337921,2.33239150047302,0.968664824962616,1.71694338321686,565.485778808594,2.36651420593262,0.985475897789001,2.30741715431213,1.17679047584534,4035.7431640625,0.977049231529236,1.0073766708374,1.13127541542053,2.40907406806946,0.998979687690735,6.94006633758545,10.9393243789673,1.55696773529053,1.4404468536377,1.11864805221558,0.828370630741119,1.76176309585571,1.47986400127411,0.951659262180328,NA,NA,0.821060478687286,NA,NA,NA,NA,NA,NA,NA,0.731430649757385,NA,NA,NA,NA,NA,NA,NA,NA,0.828151643276215,NA,NA,NA,NA,NA,NA,NA,0.82562929391861,2.31099891662598,1.11807715892792,1.0907154083252,2.35863733291626,1.05686211585999,2.31365752220154,1.52690744400024,1.02526688575745,2.14606165885925,3.06912016868591,2.33201313018799,1.10391545295715,1.05616819858551,2.81504225730896,1.20617949962616,0.914195239543915,1.81713497638702,0.814882338047028,0.749283611774445,1.20846951007843,2.30560898780823,1.1232852935791,1.12063944339752,0.687386751174927,0.962690234184265,1.90246796607971,1.14427971839905,4.04831647872925,0.825803399085999,1.10574066638947,0.853555560112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25463569164276,4.23559856414795,0.995640218257904,0.996395587921143,1.00407266616821,2.43096804618835,1.53719556331635,5.31034135818481,1.0228431224823,1.44146752357483,0.959309875965118,0.854811608791351,0.917811512947083,1.32788586616516,0.929685235023499,1.02185142040253,NA,NA,NA,NA
"4",2.30375480651855,1.10154843330383,0.889625310897827,9888.6884765625,1.07130420207977,0.835245430469513,1.51757895946503,1.10000121593475,25.2761211395264,2.31964135169983,1.09010219573975,2.31436157226562,0.973028242588043,1.78744184970856,304.165313720703,1.41887414455414,1.02517056465149,2.27009129524231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.900006830692291,NA,NA,NA,1.37140727043152,1.01149702072144,0.839595675468445,1.00311410427094,2.35272550582886,1.24715292453766,1.23426198959351,1.57591879367828,244.733581542969,1.81648886203766,0.775616824626923,2.30308270454407,1.00374722480774,1.13496625423431,0.997640430927277,1.06200361251831,1.27866458892822,1.13950216770172,1.31778180599213,0.786041140556335,1.27003681659698,1.16476345062256,1.04376530647278,2.30353617668152,2.30291986465454,1.71864986419678,1.07682275772095,0.856729984283447,2.30961942672729,1.18256938457489,1.34073674678802,2.26954174041748,1.10107421875,1.60722577571869,1.12280404567719,1.05500936508179,0.992720127105713,375065.53125,2.3793842792511,1.13328123092651,1.06438791751862,2.40798187255859,1.26336717605591,0.881798803806305,1.08067274093628,0.812344253063202,0.7186359167099,1.22242534160614,2.30559968948364,0.974998533725739,1.15663158893585,0.719874680042267,0.96887195110321,2.01857256889343,1.1166809797287,4.1766209602356,0.87483537197113,1.14401340484619,0.870241820812225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.865619719028473,0.925767064094543,1.15516531467438,0.957774519920349,1.03480792045593,NA,NA,NA,2.3076024055481
"5",2.30326509475708,1.12847185134888,0.90161669254303,5064.3505859375,1.06484377384186,0.842022061347961,1.50418090820312,1.149982213974,39.4729995727539,2.3401505947113,1.10144138336182,2.31791996955872,0.973709464073181,2.35924196243286,687.466857910156,6.32650518417358,0.883339822292328,2.30710196495056,1.21608102321625,3.48032546043396,0.972713112831116,1.01856923103333,1.22199380397797,8.92051029205322,0.985856950283051,7.72982168197632,12.5502882003784,1.46925580501556,1.72155737876892,1.15592801570892,0.908977329730988,1.37187027931213,1.40064120292664,0.976640164852142,NA,NA,0.832653522491455,NA,NA,NA,NA,NA,NA,NA,0.722979545593262,NA,NA,NA,0.844559848308563,1.03364872932434,1.18224585056305,1.12861371040344,1.27897727489471,0.814619779586792,1.31790220737457,1.0960601568222,3.4470329284668,2.30317711830139,2.30328702926636,2.32008290290833,1.04834032058716,0.835938572883606,2.30684065818787,1.15129995346069,1.33853316307068,2.19742369651794,1.05398559570312,1.49197971820831,1.61030972003937,1.03939747810364,0.981272041797638,2.82229328155518,2.40169429779053,1.124516248703,1.10465562343597,NA,NA,NA,NA,NA,0.803166329860687,NA,NA,NA,NA,0.71033650636673,NA,NA,NA,NA,NA,NA,NA,1.14747524261475,2.3496150970459,1.04647839069366,1.51471960544586,0.801919102668762,1.80491507053375,0.957530081272125,0.806600511074066,1.0240592956543,1.7758994102478,2.09404397010803,1.18350756168365,1.18575739860535,1.02812230587006,1.24008059501648,1.33251357078552,1.16061842441559,1.19977116584778,1.00358641147614,0.909942865371704,1.00522685050964,1.12321364879608,1.07625246047974,0.981552422046661,0.845216512680054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.798627436161041,0.929799616336823,1.53436374664307,0.943614363670349,1.03245317935944,1.10656309127808,0.839047968387604,2.47039914131165,2.30788516998291
"6",NA,NA,NA,NA,NA,0.804974973201752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12785530090332,5.09099626541138,0.976236402988434,0.997871279716492,1.21526348590851,4.1747670173645,0.986388564109802,4960.2236328125,24.7327442169189,1.46246993541718,1.37302601337433,1.10940003395081,0.831410050392151,1.91600036621094,1.36246109008789,0.955995917320251,1.38489961624146,0.990289449691772,0.822921872138977,0.975775182247162,2.38091826438904,1.54013335704803,1.2655873298645,1.68690156936646,274262.75,1.58000528812408,1.02478301525116,2.52099943161011,0.987387895584106,1.10798895359039,0.869363188743591,1.03240239620209,1.05203187465668,1.10869038105011,1.3398609161377,0.919148743152618,1.38832294940948,1.065474152565,1.51500630378723,2.30371975898743,2.30285692214966,1.61805415153503,1.01965641975403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.48447847366333,1.23766684532166,0.891335546970367,1.15038692951202,0.816376090049744,0.764342069625854,1.21912288665771,2.30591535568237,0.98364245891571,1.1236629486084,0.706504225730896,0.965551733970642,2.00245642662048,1.14332127571106,1.09721028804779,0.850835740566254,1.17950284481049,0.850222587585449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",NA,NA,NA,NA,NA,0.825461208820343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88222324848175,NA,NA,NA,1.51139104366302,1.00297272205353,0.826483488082886,0.987388014793396,2.3768196105957,1.95831406116486,1.22567403316498,1.31959402561188,237.753677368164,1.41811859607697,0.71897292137146,2.3030116558075,0.993362486362457,1.14077484607697,0.929237306118011,1.04368424415588,1.06811714172363,1.11385953426361,1.32294857501984,1.04183423519135,1.2533084154129,1.072185754776,0.999505281448364,2.30375027656555,2.30222940444946,1.54127788543701,1.02810215950012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.814420878887177,NA,NA,NA,NA,0.705127120018005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25594758987427,1.43383991718292,0.998026251792908,0.994859576225281,1.01297903060913,2.39790201187134,1.75568628311157,4.333815574646,0.991615414619446,1.29115951061249,0.946017801761627,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",NA,NA,NA,NA,NA,0.830926954746246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.846762776374817,NA,NA,NA,NA,NA,0.829804003238678,NA,NA,NA,NA,NA,NA,NA,0.732890605926514,NA,NA,NA,0.88376796245575,1.0505987405777,1.04086863994598,1.13225746154785,1.49248862266541,0.733892858028412,1.36572873592377,1.12858247756958,1.03332436084747,2.30341076850891,2.30284714698792,1.72543573379517,1.04131901264191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.866282403469086,NA,NA,NA,NA,0.70706170797348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44450950622559,33.8032112121582,1.02351582050323,1.00050747394562,1.02579665184021,2.37895083427429,1.47468173503876,2.5645158290863,1.00338160991669,1.0304468870163,0.966234683990479,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",NA,NA,NA,NA,NA,0.832488894462585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.889938056468964,NA,NA,NA,NA,NA,0.817347943782806,NA,NA,NA,NA,NA,NA,NA,0.820260465145111,NA,NA,NA,NA,NA,NA,NA,NA,0.818186044692993,NA,NA,NA,NA,NA,NA,NA,0.838967204093933,2.30698800086975,1.17558002471924,1.23804318904877,2.16682600975037,1.0778124332428,1.5555602312088,1.27307319641113,1.03455817699432,1.78825485706329,5301.96484375,2.36457490921021,1.1380752325058,1.07831048965454,NA,NA,NA,NA,NA,0.710812211036682,NA,NA,NA,NA,0.701919078826904,NA,NA,NA,NA,NA,NA,NA,1.15756797790527,2.34916853904724,1.1228015422821,1.47353851795197,0.78774219751358,1.63648557662964,0.938831031322479,0.793364942073822,1.02617073059082,1.50747740268707,2.03412389755249,1.21096754074097,1.1546676158905,1.03008806705475,1.24799764156342,1.35448825359344,1.23030161857605,1.17482495307922,1.0040590763092,0.891834735870361,1.00440096855164,1.10626244544983,1.07810246944427,0.998129606246948,0.918263971805573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30491924285889
"10",NA,NA,NA,NA,NA,0.806407749652863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.864367365837097,NA,NA,NA,NA,NA,0.799783051013947,NA,NA,NA,NA,NA,NA,NA,0.776038348674774,NA,NA,NA,NA,NA,NA,NA,NA,0.937597453594208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19693374633789,1.386967420578,0.930397927761078,1.30877208709717,0.787700235843658,0.714794456958771,1.18536496162415,2.30400371551514,0.944662868976593,1.10078012943268,0.683156132698059,0.980864346027374,1.98244607448578,1.20313811302185,2.85578322410583,0.835321485996246,1.18247330188751,0.82537567615509,1.15216851234436,2.4457151889801,1.03987967967987,1.50888574123383,0.784372389316559,1.94222807884216,0.923301935195923,0.770471632480621,1.0053653717041,1.51182913780212,1.801438331604,1.19846844673157,1.12437832355499,1.00766623020172,1.19641983509064,1.34124493598938,1.11415696144104,1.08541584014893,1.00889122486115,0.878006935119629,0.984999775886536,1.13413727283478,1.0986031293869,0.961927354335785,0.777737379074097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06831848621368,1.04399812221527,2.30262446403503,NA
